,userId,movieId,rating
217,433,364,2.5
218,231,6020,4.0
219,308,1859,2.0
220,379,5352,3.0
221,326,2316,2.0
222,273,4785,4.0
223,563,8200,3.5
224,151,8314,3.5
225,589,9575,4.0
226,141,552,3.0
227,473,6115,3.5
228,216,1033,5.0
229,228,329,4.0
230,468,1006,3.0
231,186,354,5.0
232,560,5082,3.5
233,605,5473,3.5
234,40,3395,3.0
235,473,1125,3.5
236,273,1851,3.5
237,248,9189,3.5
238,392,4642,5.0
239,14,1687,5.0
240,473,3718,3.5
241,122,7636,4.5
242,67,6938,2.0
243,338,8182,4.0
244,524,1401,3.5
245,247,8442,3.5
246,231,5986,3.5
247,198,467,2.0
248,190,444,3.0
249,413,6506,4.0
250,79,4075,5.0
251,509,9693,3.5
252,181,2390,3.0
253,435,277,3.0
254,409,2619,4.0
255,482,1023,4.5
256,407,5805,5.0
257,61,7455,4.5
258,167,3700,5.0
259,233,170,2.0
260,464,2068,4.0
261,9,6694,0.5
262,273,1091,3.5
263,592,3172,2.0
264,385,413,2.0
265,482,2373,4.5
266,104,246,4.0
267,169,557,3.0
268,207,2351,4.0
269,473,3278,3.0
270,371,1082,4.0
271,18,174,2.0
272,609,8364,3.5
273,330,1105,4.0
274,330,7078,4.0
275,602,2103,1.0
276,102,801,4.5
277,598,4505,1.5
278,300,277,2.5
279,239,406,2.0
280,218,5166,4.5
281,279,4845,4.5
282,267,898,3.0
283,231,5322,3.0
284,367,1381,4.0
285,521,1974,4.5
286,72,6416,5.0
287,437,3548,1.0
288,598,973,3.5
289,409,1900,2.0
290,286,3591,3.0
291,533,7074,3.5
292,488,2481,3.5
293,482,8975,4.0
294,273,4172,4.0
295,10,159,4.0
296,534,2201,3.0
297,413,22,2.0
298,218,1950,4.5
299,120,472,3.0
300,366,3623,5.0
301,102,340,4.0
302,56,3058,4.0
303,27,5362,2.5
304,159,1309,3.0
305,468,800,4.0
306,436,1029,4.0
307,598,169,3.0
308,598,8019,0.5
309,413,7165,4.5
310,413,5237,2.0
311,50,1560,5.0
312,413,661,3.0
313,129,277,5.0
314,413,7109,2.0
315,270,1707,3.5
316,236,1185,2.5
317,274,3565,5.0
318,181,2213,3.5
319,598,1341,2.0
320,138,8016,2.5
321,482,1907,3.0
322,408,1193,4.0
323,463,24,4.0
324,67,6694,3.5
325,293,146,3.0
326,579,5908,3.0
327,261,24,3.0
328,211,1082,4.0
329,390,1825,5.0
330,366,0,5.0
331,55,281,4.0
332,606,2906,3.0
333,585,4469,4.0
334,483,7990,4.5
335,598,8839,3.0
336,576,2243,3.0
337,379,9573,2.0
338,79,1435,3.5
339,42,28,5.0
340,513,2845,4.5
341,140,8340,5.0
342,199,5168,2.5
343,384,447,4.0
344,424,4469,4.0
345,176,7109,2.0
346,248,8615,0.5
347,524,3889,4.0
348,494,8609,5.0
349,166,1103,4.0
350,398,552,2.5
351,27,4810,3.0
352,390,1009,5.0
353,351,3401,3.0
354,413,8036,3.5
355,222,2288,0.5
356,476,2,3.0
357,63,3738,3.5
358,379,8085,5.0
359,482,6743,5.0
360,248,9409,3.5
361,104,9369,4.0
362,399,278,5.0
363,491,61,4.0
364,278,302,4.5
365,447,7681,2.0
366,312,2244,3.0
367,291,7747,4.0
368,181,4091,3.0
369,473,1491,3.5
370,578,1599,4.0
371,176,3375,2.5
372,263,1172,4.5
373,293,492,2.0
374,61,3006,4.0
375,90,1172,3.5
376,104,3565,3.5
377,200,2317,1.0
378,167,1031,5.0
379,267,2306,3.0
380,569,1069,3.5
381,447,2486,4.0
382,562,9492,4.0
383,67,554,4.0
384,60,9026,4.0
385,366,1682,3.0
386,413,142,2.0
387,103,1043,4.0
388,189,3960,3.0
389,424,3117,3.0
390,306,2933,3.5
391,437,3623,4.5
392,376,1023,4.5
393,49,6383,4.0
394,318,2519,4.0
395,393,33,3.0
396,64,6318,3.5
397,413,601,4.0
398,27,4608,2.0
399,585,300,4.0
400,324,805,5.0
401,571,1452,3.0
402,216,449,2.0
403,259,4306,3.0
404,155,49,4.0
405,90,149,2.0
406,50,4523,4.0
407,56,456,5.0
408,473,1027,4.0
409,573,323,4.0
410,220,1043,4.5
411,602,1340,1.0
412,439,291,4.0
413,145,1765,4.0
414,253,139,4.0
415,345,5567,4.0
416,67,3202,4.0
417,573,46,5.0
418,607,1612,3.5
419,121,7943,4.5
420,424,934,3.5
421,287,2703,3.0
422,408,2296,3.0
423,367,2698,3.0
424,598,3942,3.5
425,596,1123,5.0
426,232,943,2.5
427,350,3366,3.5
428,304,2309,4.0
429,380,196,1.5
430,41,898,4.0
431,203,748,4.0
432,413,4821,4.0
433,447,6380,4.0
434,181,1022,5.0
435,153,5800,5.0
436,324,28,4.0
437,302,2279,3.0
438,209,8349,4.5
439,287,2702,4.0
440,273,2126,2.0
441,287,2622,3.0
442,386,5970,4.0
443,124,6608,4.0
444,104,6003,5.0
445,218,933,2.5
446,167,1088,5.0
447,365,7313,4.5
448,533,9023,4.0
449,134,611,4.0
450,330,5403,4.0
451,589,3379,2.5
452,49,6781,0.5
453,376,1053,3.5
454,605,6162,4.0
455,124,9370,4.5
456,545,2091,2.0
457,469,31,3.0
458,533,9219,3.0
459,303,557,5.0
460,379,5438,4.0
461,599,4081,3.0
462,609,785,5.0
463,436,419,3.0
464,201,2062,4.0
465,216,2018,3.0
466,231,456,3.0
467,384,0,4.0
468,609,9096,3.5
469,278,1714,4.0
470,118,0,3.5
471,181,2818,4.0
472,609,6975,4.0
473,329,554,4.0
474,199,7991,4.0
475,482,3210,3.0
476,373,333,3.0
477,123,49,4.5
478,607,1391,4.0
479,134,3623,4.0
480,386,1343,3.5
481,286,6245,4.5
482,274,2519,5.0
483,593,526,5.0
484,421,2605,3.0
485,73,1071,4.0
486,559,2230,4.0
487,287,7813,3.5
488,541,4361,5.0
489,524,6795,4.5
490,10,1713,3.0
491,333,7833,3.5
492,447,3709,3.5
493,540,206,4.0
494,274,1631,4.0
495,287,1069,3.0
496,379,1688,3.0
497,380,9407,3.5
498,304,2266,5.0
499,297,8882,1.0
500,503,1524,4.0
501,473,7354,3.0
502,473,1879,3.5
503,413,2763,3.0
504,104,5781,4.0
505,312,2006,3.0
506,609,3992,4.5
507,399,1036,4.5
508,190,0,4.0
509,274,3553,3.0
510,364,204,3.5
511,33,340,4.0
512,473,9042,4.0
513,201,566,4.0
514,598,1906,3.0
515,457,274,3.0
516,598,2800,2.0
517,527,9575,3.5
518,468,1812,4.0
519,225,2774,3.0
520,385,161,2.0
521,317,5726,3.5
522,333,7067,3.0
523,102,2519,5.0
524,181,3916,4.0
525,356,1131,4.5
526,473,2968,3.0
527,379,2774,3.0
528,343,7649,5.0
529,168,5640,3.0
530,238,2920,3.5
531,243,1117,4.0
532,32,407,5.0
533,501,3053,0.5
534,231,557,3.0
535,259,2213,4.0
536,165,7188,4.0
537,181,1088,4.5
538,447,881,3.0
539,413,2056,4.0
540,125,328,1.0
541,63,1269,4.0
542,44,1107,5.0
543,605,1159,3.5
544,602,263,2.0
545,447,4101,2.5
546,245,552,5.0
547,44,2803,4.0
548,605,2306,4.0
549,110,5394,3.0
550,165,7244,4.5
551,116,668,3.0
552,320,456,4.0
553,248,7964,3.0
554,297,6410,1.0
555,513,9113,2.0
556,199,594,3.5
557,331,3020,3.5
558,364,7729,4.5
559,541,930,5.0
560,522,8231,5.0
561,18,239,3.0
562,300,2511,3.0
563,93,9,3.0
564,83,779,5.0
565,306,2339,2.5
566,260,2316,2.5
567,598,2862,1.0
568,347,5418,4.0
569,388,246,5.0
570,6,1042,5.0
571,561,1517,5.0
572,60,49,4.5
573,279,904,4.0
574,176,1084,2.0
575,473,1767,3.0
576,380,301,3.5
577,273,2294,4.0
578,413,2940,3.0
579,379,7606,5.0
580,582,2620,3.0
581,255,3737,4.0
582,27,1441,1.5
583,602,946,3.0
584,248,1095,4.5
585,216,2237,4.0
586,461,6668,4.5
587,216,2153,1.0
588,273,6330,2.0
589,67,2380,3.0
590,448,2430,4.0
591,599,2531,3.5
592,492,2543,4.0
593,67,3362,3.0
594,431,5781,2.5
595,479,5277,1.5
596,178,469,4.0
597,139,3414,4.0
598,598,469,2.0
599,264,2090,2.0
600,316,1970,5.0
601,138,3575,2.5
602,473,3780,5.0
603,605,1780,3.5
604,605,1697,3.5
605,421,302,5.0
606,185,3700,4.0
607,598,9363,4.0
608,40,1090,3.0
609,255,252,3.5
610,519,31,3.5
611,473,2231,3.0
612,222,3210,4.0
613,379,9649,3.0
614,357,2190,4.0
615,413,1015,3.0
616,221,1641,3.0
617,89,1224,5.0
618,65,1402,4.5
619,104,8018,4.0
620,42,526,5.0
621,168,3431,4.5
622,473,4817,5.0
623,472,3186,4.0
624,513,3611,2.0
625,401,134,3.0
626,381,8187,3.0
627,551,890,3.5
628,437,5052,4.0
629,93,389,3.0
630,589,566,4.0
631,445,211,4.0
632,67,475,3.0
633,237,2650,4.0
634,18,1131,3.0
635,51,1019,4.0
636,220,1084,4.5
637,17,1531,3.5
638,289,2562,4.0
639,111,1033,5.0
640,401,281,5.0
641,609,4251,2.5
642,181,3397,5.0
643,233,1033,5.0
644,349,586,3.0
645,482,127,3.5
646,56,1572,3.0
647,88,5343,3.0
648,598,1263,1.5
649,225,301,3.0
650,598,9342,4.0
651,50,1261,3.5
652,199,101,4.5
653,418,9021,4.5
654,231,7313,4.5
655,479,5752,1.0
656,394,552,3.0
657,21,1428,3.0
658,88,3581,1.5
659,56,3172,3.0
660,41,1405,2.0
661,7,223,3.0
662,83,800,5.0
663,56,2152,4.0
664,356,3928,4.0
665,248,6743,4.0
666,78,1346,4.0
667,273,611,3.5
668,183,6694,4.5
669,274,2841,5.0
670,231,3223,3.5
671,181,4469,3.0
672,101,251,3.0
673,381,3881,3.5
674,437,5640,2.5
675,185,1136,4.0
676,20,8022,4.0
677,207,2068,3.0
678,369,5072,3.5
679,589,2407,4.0
680,435,475,4.0
681,379,2307,3.0
682,338,8231,4.5
683,437,1195,3.0
684,602,791,4.0
685,225,1182,3.0
686,6,1612,1.5
687,563,1655,4.0
688,180,322,2.0
689,533,4027,3.0
690,304,4821,4.5
691,558,550,3.0
692,601,593,3.0
693,559,5233,3.5
694,262,1758,4.0
695,4,142,3.0
696,43,1218,4.0
697,187,2829,5.0
698,559,3398,3.0
699,424,6130,4.0
700,16,1082,4.0
701,8,3154,3.0
702,419,5797,3.0
703,212,2044,4.5
704,528,665,3.0
705,598,1969,3.5
706,390,1441,4.0
707,112,797,5.0
708,67,6975,3.0
709,71,49,4.5
710,361,1870,4.0
711,341,875,2.0
712,478,1718,1.0
713,201,1930,4.0
714,461,9063,4.5
715,596,938,5.0
716,479,2706,3.5
717,386,10,2.5
718,329,2129,5.0
719,473,4130,3.0
720,524,9452,4.0
721,473,869,2.0
722,88,797,3.5
723,196,1036,3.0
724,273,6709,4.0
725,255,9158,3.5
726,297,8459,0.5
727,380,532,5.0
728,39,122,3.0
729,273,6134,1.5
730,609,2889,3.0
731,300,433,4.0
732,110,6512,3.5
733,181,5473,3.5
734,386,6261,3.0
735,605,3401,3.5
736,364,2686,4.0
737,447,4065,3.5
738,563,2214,4.0
739,265,2397,3.0
740,386,1423,3.0
741,67,6375,2.0
742,151,1044,4.0
743,15,2189,3.5
744,94,151,5.0
745,598,2105,2.0
746,526,1818,4.0
747,447,9477,2.0
748,413,2946,1.5
749,540,196,2.0
750,561,7434,3.5
751,479,5128,4.0
752,197,4426,3.0
753,478,2685,1.0
754,14,4845,5.0
755,560,337,4.0
756,316,686,5.0
757,598,1253,1.0
758,104,784,4.0
759,56,1237,3.0
760,607,3402,3.5
761,609,6380,4.5
762,17,1063,4.0
763,115,1193,4.5
764,599,2526,5.0
765,67,9324,3.0
766,473,6080,3.5
767,437,2226,3.0
768,102,7091,2.5
769,176,222,3.0
770,359,1234,3.0
771,587,302,5.0
772,473,815,3.0
773,589,46,3.0
774,124,324,3.5
775,93,328,3.0
776,209,5800,5.0
777,602,2958,5.0
778,559,4642,4.0
779,413,179,2.0
780,461,1019,2.5
781,124,4608,4.5
782,473,773,3.0
783,473,1056,3.5
784,131,4526,3.0
785,473,2864,1.5
786,110,898,2.0
787,100,2359,2.0
788,124,6654,2.5
789,330,7991,3.0
790,609,3505,3.5
791,231,6490,2.5
792,583,334,5.0
793,248,5057,2.5
794,508,6860,2.5
795,598,1441,4.0
796,598,334,2.0
797,376,1841,2.5
798,262,1692,4.0
799,537,551,5.0
800,287,1734,2.0
801,83,1112,4.0
802,431,2132,3.0
803,513,3253,2.0
804,595,4845,3.0
805,297,1071,4.0
806,508,6023,3.0
807,367,2217,3.0
808,476,1195,3.5
809,14,552,5.0
810,46,559,3.0
811,559,6263,4.0
812,447,7918,1.5
813,563,5898,3.5
814,43,694,2.0
815,20,3706,3.0
816,134,1654,4.0
817,207,186,2.0
818,11,157,5.0
819,447,1774,3.0
820,560,4518,4.0
821,27,7483,3.0
822,304,2519,4.5
823,311,4761,2.0
824,558,414,2.0
825,179,1036,4.5
826,364,9095,5.0
827,12,2878,2.0
828,293,2866,4.0
829,384,109,3.0
830,179,1137,2.5
831,473,5007,3.5
832,602,2482,4.0
833,41,2132,4.0
834,123,4954,4.0
835,122,246,4.5
836,473,2501,4.0
837,578,2801,4.0
838,595,2803,3.0
839,248,9395,3.0
840,181,5022,1.5
841,143,2321,3.5
842,379,4805,3.5
843,128,4213,4.5
844,63,2199,3.0
845,447,2889,4.0
846,566,6836,2.0
847,419,4784,4.0
848,447,6896,2.5
849,278,479,3.0
850,473,300,3.5
851,27,8284,3.0
852,468,3116,2.0
853,32,0,3.0
854,20,5592,0.5
855,473,1127,4.0
856,317,5774,4.0
857,19,1763,5.0
858,139,3365,3.0
859,561,7541,4.0
860,444,290,4.0
861,488,550,4.0
862,446,494,3.0
863,260,7069,4.0
864,447,355,3.0
865,476,1323,4.0
866,315,3888,3.0
867,297,5394,3.0
868,403,450,3.0
869,447,4809,3.0
870,473,834,4.5
871,6,5787,4.0
872,413,3363,3.0
873,382,2038,5.0
874,192,1095,3.0
875,198,1065,4.0
876,379,5685,4.0
877,447,7752,3.0
878,198,6360,4.5
879,533,7943,4.5
880,161,15,5.0
881,216,146,2.0
882,233,2313,5.0
883,413,3794,3.0
884,413,134,2.0
885,190,147,2.0
886,49,933,2.5
887,63,1780,3.5
888,468,1063,4.0
889,306,26,2.5
890,586,1824,4.0
891,380,1606,3.0
892,409,559,4.0
893,218,551,4.5
894,540,513,5.0
895,328,686,4.5
896,116,411,3.0
897,338,8340,2.0
898,287,2047,3.0
899,488,9109,4.0
900,604,598,2.0
901,508,7013,3.5
902,90,6189,2.5
903,211,9397,4.0
904,305,9551,3.5
905,604,7602,3.5
906,479,6699,3.0
907,437,4213,5.0
908,63,1280,3.0
909,23,5067,4.5
910,220,2592,4.0
911,381,670,5.0
912,388,707,4.0
913,383,1990,1.0
914,61,7649,4.0
915,215,1103,4.0
916,344,1449,4.0
917,366,2720,4.0
918,524,169,3.5
919,289,1083,4.0
920,311,1022,4.0
921,231,7890,3.5
922,297,7852,2.5
923,248,7197,4.0
924,386,1107,4.0
925,178,101,4.0
926,273,3032,2.0
927,507,2816,2.0
928,83,1162,3.0
929,386,4824,3.5
930,413,5928,3.0
931,63,6255,4.0
932,386,5769,3.0
933,593,323,5.0
934,598,287,3.5
935,67,1400,4.5
936,413,3560,3.0
937,410,196,4.0
938,436,967,4.0
939,218,8039,4.5
940,69,2430,4.0
941,355,6893,4.0
942,0,930,5.0
943,79,5143,4.0
944,233,1461,1.0
945,186,599,4.0
946,82,5939,4.5
947,473,5036,2.0
948,609,4907,3.5
949,246,1391,3.0
950,27,1741,2.0
951,7,1,4.0
952,579,934,5.0
953,291,6427,3.5
954,540,21,4.0
955,448,4152,4.0
956,90,2545,4.0
957,33,3136,4.5
958,67,2519,2.5
959,297,8265,2.0
960,104,3061,5.0
961,413,3401,3.0
962,17,134,3.5
963,18,46,3.0
964,16,4833,4.0
965,379,8984,3.0
966,539,649,5.0
967,297,6969,0.5
968,397,4609,5.0
969,414,2687,4.0
970,219,8703,4.5
971,386,3117,2.5
972,317,8446,3.0
973,386,3251,2.0
974,598,1869,3.5
975,598,2045,3.0
976,297,7836,3.0
977,562,559,4.0
978,306,4057,1.0
979,432,6380,3.0
980,585,1346,5.0
981,598,948,3.0
982,596,1076,5.0
983,61,3561,4.5
984,447,5148,0.5
985,63,4785,3.5
986,116,472,4.0
987,509,456,3.0
988,19,557,5.0
989,61,7313,4.5
990,152,4158,3.0
991,9,7131,3.0
992,0,3122,5.0
993,569,5449,4.0
994,103,2948,3.5
995,466,1173,4.0
996,248,7681,3.5
997,35,4374,4.0
998,144,323,3.0
999,519,3336,4.0
1000,232,4152,4.0
1001,233,2908,3.0
1002,509,3505,1.5
1003,31,1263,4.0
1004,67,334,3.5
1005,273,5749,5.0
1006,554,1581,1.0
1007,46,3401,2.5
1008,225,6252,4.0
1009,322,2757,3.0
1010,306,1284,1.0
1011,218,4073,1.5
1012,602,138,2.0
1013,83,660,3.0
1014,40,6104,4.0
1015,476,2058,3.5
1016,55,277,4.0
1017,65,566,4.0
1018,453,1076,4.0
1019,572,9,4.5
1020,168,4845,5.0
1021,264,2007,2.0
1022,27,1870,3.5
1023,560,1714,4.5
1024,413,1920,2.0
1025,419,780,5.0
1026,386,2227,1.0
1027,353,302,4.5
1028,344,2002,5.0
1029,468,2543,3.0
1030,19,897,4.5
1031,231,1033,5.0
1032,303,246,5.0
1033,177,733,3.5
1034,56,1869,3.0
1035,90,306,2.0
1036,231,6427,3.0
1037,480,1476,4.0
1038,609,3381,5.0
1039,100,3170,4.0
1040,478,2959,4.0
1041,413,5684,4.0
1042,79,8703,4.5
1043,63,555,5.0
1044,18,1724,2.0
1045,388,710,5.0
1046,287,1797,2.0
1047,517,1939,5.0
1048,572,3170,4.5
1049,17,9407,4.0
1050,379,493,2.0
1051,605,1881,4.0
1052,22,3409,3.0
1053,595,3397,3.5
1054,379,6490,2.0
1055,474,3233,4.5
1056,572,9693,4.5
1057,560,804,4.0
1058,413,2858,2.0
1059,274,4728,2.0
1060,218,8609,4.0
1061,83,948,4.0
1062,27,8727,2.0
1063,469,333,4.0
1064,487,4817,5.0
1065,446,413,4.0
1066,56,2217,2.0
1067,259,2892,4.5
1068,390,1189,3.0
1069,602,222,4.0
1070,232,7469,2.0
1071,312,4399,4.0
1072,488,5432,0.5
1073,225,4426,3.0
1074,121,2945,4.5
1075,479,6957,3.5
1076,512,31,4.0
1077,508,6122,2.5
1078,598,5213,2.5
1079,447,2106,1.0
1080,367,2033,3.0
1081,216,1919,3.0
1082,509,2727,4.0
1083,37,277,3.0
1084,17,7120,3.5
1085,427,101,3.0
1086,0,2031,2.0
1087,403,154,3.0
1088,226,9575,3.5
1089,316,8314,3.0
1090,521,1401,4.5
1091,317,6947,4.0
1092,366,1460,5.0
1093,44,696,2.0
1094,176,7434,3.5
1095,159,21,1.0
1096,197,784,4.0
1097,596,1446,2.0
1098,21,7927,0.5
1099,413,1427,2.0
1100,445,553,4.0
1101,409,1060,5.0
1102,67,1591,4.0
1103,238,2300,4.0
1104,516,351,3.0
1105,596,515,4.0
1106,32,1517,2.0
1107,361,1076,4.5
1108,367,1589,3.0
1109,473,4188,2.5
1110,489,1758,3.0
1111,413,3945,5.0
1112,102,8192,4.5
1113,46,2741,3.5
1114,589,3336,2.5
1115,134,406,3.0
1116,67,7058,4.5
1117,127,555,5.0
1118,83,650,3.0
1119,599,3237,1.0
1120,67,8345,3.5
1121,567,9459,4.5
1122,224,1690,3.0
1123,320,150,3.0
1124,197,552,3.0
1125,415,5166,2.0
1126,58,1056,5.0
1127,90,4483,2.5
1128,67,1280,3.5
1129,351,5399,4.5
1130,218,7690,4.0
1131,201,291,3.0
1132,220,2756,4.0
1133,599,1019,4.0
1134,447,98,3.5
1135,61,9664,4.5
1136,273,5750,3.5
1137,221,4669,2.5
1138,461,4158,1.0
1139,447,8103,3.0
1140,306,1304,3.5
1141,198,2461,4.0
1142,142,4447,2.0
1143,62,8022,4.0
1144,571,833,5.0
1145,155,4670,4.0
1146,491,583,3.0
1147,327,566,5.0
1148,87,1174,4.0
1149,27,498,3.5
1150,508,6407,4.0
1151,513,7976,3.0
1152,1,6172,5.0
1153,385,367,4.0
1154,212,4447,4.5
1155,18,1218,2.0
1156,6,2351,4.5
1157,559,5335,4.0
1158,238,2279,3.5
1159,381,1090,5.0
1160,521,107,4.0
1161,57,299,5.0
1162,560,8149,3.5
1163,407,9059,4.0
1164,6,6942,4.5
1165,20,9056,3.0
1166,199,2279,4.0
1167,273,4688,3.5
1168,35,3559,2.0
1169,97,5586,3.5
1170,290,8149,4.0
1171,371,933,4.0
1172,368,7261,3.5
1173,216,475,3.0
1174,413,413,3.0
1175,306,7836,4.0
1176,8,1095,5.0
1177,321,456,3.5
1178,63,6315,4.5
1179,356,1096,4.5
1180,176,4205,0.5
1181,221,9653,3.0
1182,283,311,4.0
1183,450,676,3.0
1184,601,389,4.0
1185,338,2407,4.0
1186,212,1182,3.5
1187,566,2086,3.0
1188,482,2321,4.0
1189,508,6663,3.5
1190,332,3048,4.0
1191,447,1487,2.0
1192,144,284,3.0
1193,176,8505,3.5
1194,80,46,3.0
1195,248,7654,3.5
1196,102,2027,4.0
1197,427,281,4.5
1198,468,2477,3.0
1199,18,744,2.0
1200,331,351,4.0
1201,87,2940,4.5
1202,571,456,4.0
1203,225,1737,4.0
1204,93,553,4.0
1205,67,2321,2.5
1206,317,3409,4.5
1207,355,2555,4.0
1208,83,676,1.0
1209,406,1063,3.0
1210,218,92,1.5
1211,203,5749,4.5
1212,355,2686,4.0
1213,198,9397,4.0
1214,287,2376,4.0
1215,447,6700,2.0
1216,115,1123,1.5
1217,357,792,2.0
1218,14,1019,5.0
1219,379,3399,4.0
1220,386,419,2.5
1221,274,3550,4.0
1222,352,232,5.0
1223,331,2461,4.0
1224,598,9307,4.0
1225,62,3053,2.5
1226,413,7031,3.5
1227,406,8703,5.0
1228,321,2129,3.5
1229,583,273,1.0
1230,155,785,5.0
1231,542,1095,5.0
1232,43,744,3.0
1233,231,8882,3.0
1234,609,7752,3.5
1235,304,8152,4.0
1236,248,2217,3.5
1237,542,7635,3.0
1238,418,281,5.0
1239,413,525,4.0
1240,565,513,4.0
1241,379,7499,5.0
1242,110,5030,3.0
1243,370,3582,4.0
1244,238,5616,5.0
1245,185,4148,5.0
1246,559,8445,2.5
1247,330,7836,4.0
1248,138,7356,2.0
1249,431,2038,3.5
1250,447,9543,2.0
1251,437,1324,3.5
1252,306,8366,3.0
1253,72,6407,4.0
1254,391,2279,5.0
1255,488,4761,1.0
1256,519,3642,3.5
1257,104,3362,3.5
1258,598,4415,4.0
1259,605,1647,4.0
1260,17,6964,4.0
1261,313,556,3.0
1262,423,5399,4.5
1263,473,326,3.5
1264,80,551,2.0
1265,380,6942,4.0
1266,176,6938,4.0
1267,311,3121,4.0
1268,145,2620,3.0
1269,344,4782,3.0
1270,26,1209,3.0
1271,435,301,3.0
1272,49,4305,2.0
1273,488,9132,4.0
1274,249,2877,5.0
